transaction_id,customer_id,amount,currency,country,chanel,device_id,timestamp,merchant_id,issuer_bank
T-3391,CU-656,1583.80,USD,AR,web,D-656,2025-12-23T10:30:00,M-015,BNA
T-6072,CU-683,1784.43,PEN,PE,web,D-683,2025-12-23T10:35:00,M-014,BBVA
T-6849,CU-168,2706.30,USD,CL,mobile,D-168,2025-12-23T10:42:00,M-034,BCI
T-1622,CU-930,2944.06,PEN,PE,mobile,D-930,2025-12-23T10:59:00,M-022,IBK
T-4057,CU-677,5924.63,USD,CL,web,D-677,2025-12-23T11:00:00,M-038,BCH
T-2821,CU-199,4707.88,USD,CL,mobile,D-199,2025-12-23T11:00:00,M-043,BCI
T-6407,CU-495,3935.21,USD,CO,mobile,D-495,2025-12-23T11:00:00,M-015,DAV
T-4788,CU-461,3203.25,USD,CO,mobile,D-461,2025-12-23T11:03:00,M-047,BOG
T-2480,CU-207,1445.45,USD,AR,mobile,D-207,2025-12-23T11:10:00,M-032,GAL
T-6568,CU-219,2703.65,USD,CL,web,D-219,2025-12-23T11:13:00,M-008,SAN
T-7569,CU-125,2461.79,PEN,PE,web,D-125,2025-12-23T11:17:00,M-026,BBVA
T-2625,CU-816,2160.59,USD,US,mobile,D-816,2025-12-23T11:24:00,M-007,BAC
T-2513,CU-748,1706.07,USD,MX,web,D-748,2025-12-23T11:26:00,M-011,BAN
T-6270,CU-082,2285.42,USD,CL,web,D-082,2025-12-23T11:28:00,M-041,BCI
T-5909,CU-341,757.95,USD,ES,web,D-341,2025-12-23T11:30:00,M-050,BAC
T-7972,CU-966,974.41,USD,ES,mobile,D-966,2025-12-23T11:30:00,M-046,IBK
T-3673,CU-094,3745.34,USD,ES,mobile,D-094,2025-12-23T11:30:00,M-037,GAL
T-6788,CU-283,3747.03,USD,MX,mobile,D-283,2025-12-23T11:45:00,M-036,BAN
T-3936,CU-107,5522.53,USD,MX,web,D-107,2025-12-23T11:51:00,M-020,BAN
T-2963,CU-728,5004.05,USD,CL,mobile,D-728,2025-12-23T11:53:00,M-008,SAN
T-7901,CU-946,1072.71,PEN,PE,web,D-946,2025-12-23T11:59:00,M-016,BBVA
T-6742,CU-079,2610.90,USD,ES,mobile,D-079,2025-12-23T12:01:00,M-003,CABK
T-7044,CU-167,2504.95,USD,AR,mobile,D-167,2025-12-23T12:01:00,M-040,BNA
T-4586,CU-719,1544.72,USD,ES,web,D-719,2025-12-23T12:03:00,M-021,SAN
T-5385,CU-221,5372.45,USD,US,mobile,D-221,2025-12-23T12:06:00,M-046,WFC
T-4145,CU-391,2824.74,PEN,PE,mobile,D-391,2025-12-23T12:06:00,M-020,IBK
T-5744,CU-935,2427.55,USD,CO,mobile,D-935,2025-12-23T12:08:00,M-023,BOG
T-4968,CU-685,96.20,USD,CL,web,D-685,2025-12-23T12:11:00,M-034,BCI
T-3430,CU-228,2745.25,USD,US,web,D-228,2025-12-23T12:16:00,M-007,JPM
T-6561,CU-418,3640.69,USD,CO,web,D-418,2025-12-23T12:17:00,M-024,BAN
T-5109,CU-278,1107.96,USD,ES,web,D-278,2025-12-23T12:19:00,M-005,SAN
T-7418,CU-872,4785.39,USD,CL,mobile,D-872,2025-12-23T12:23:00,M-032,BCH
T-4523,CU-355,3081.85,USD,CL,mobile,D-355,2025-12-23T12:24:00,M-001,BCI
T-7527,CU-366,1905.71,USD,MX,web,D-366,2025-12-23T12:33:00,M-033,BAN
T-2676,CU-056,3134.68,USD,US,mobile,D-056,2025-12-23T12:37:00,M-009,BAC
T-1959,CU-320,3259.80,USD,MX,web,D-320,2025-12-23T12:39:00,M-033,BAN
T-3561,CU-092,2283.18,USD,CO,web,D-092,2025-12-23T12:46:00,M-003,BOG
T-3132,CU-901,2718.39,USD,CO,web,D-901,2025-12-23T12:57:00,M-015,DAV
T-5365,CU-281,4993.09,USD,US,web,D-281,2025-12-23T12:58:00,M-047,BAC
T-2291,CU-613,4492.56,USD,CO,web,D-613,2025-12-23T12:58:00,M-024,DAV
T-2822,CU-199,4707.88,USD,CL,mobile,D-199,2025-12-23T13:00:00,M-043,BCI
T-6408,CU-495,3935.21,USD,CO,mobile,D-495,2025-12-23T13:00:00,M-015,DAV
T-3979,CU-576,351.55,USD,CL,mobile,D-576,2025-12-23T13:00:00,M-021,BCI
T-4058,CU-677,5924.63,USD,CL,web,D-677,2025-12-23T13:00:00,M-038,BCH
T-1048,CU-589,2188.50,USD,US,mobile,D-589,2025-12-23T13:11:00,M-049,WFC
T-2818,CU-180,1173.33,USD,ES,web,D-180,2025-12-23T13:25:00,M-011,CABK
T-3870,CU-794,2708.50,USD,CL,mobile,D-794,2025-12-23T13:33:00,M-007,BCH
T-5104,CU-377,2583.30,USD,AR,web,D-377,2025-12-23T13:42:00,M-022,GAL
T-6521,CU-844,540.69,USD,CO,web,D-844,2025-12-23T13:46:00,M-033,BAN
T-3929,CU-815,619.41,USD,AR,mobile,D-815,2025-12-23T13:53:00,M-012,SAN
T-1375,CU-254,1012.90,USD,CO,web,D-254,2025-12-23T13:54:00,M-022,DAV
T-3090,CU-955,2358.54,USD,ES,mobile,D-955,2025-12-23T13:55:00,M-050,SAN
T-3608,CU-998,1544.37,USD,CL,mobile,D-998,2025-12-23T13:55:00,M-032,BCH
T-4983,CU-019,3974.58,USD,CO,web,D-019,2025-12-23T13:55:00,M-018,BAN
T-3289,CU-502,331.22,USD,US,mobile,D-502,2025-12-23T13:57:00,M-037,JPM
T-1879,CU-233,2145.43,USD,MX,web,D-233,2025-12-23T13:58:00,M-003,SAN
T-5760,CU-606,3340.80,USD,ES,web,D-606,2025-12-23T14:00:00,M-008,BBVA
T-4344,CU-323,0.50,USD,US,web,D-999672,2025-12-23T14:00:00,M-041,WFC
T-1549,CU-986,1003.17,USD,AR,mobile,D-986,2025-12-23T14:00:00,M-999,BNA
T-4913,CU-386,7436.85,PEN,PE,mobile,D-386,2025-12-23T14:00:00,M-007,BCP
T-7815,CU-067,0.50,USD,CO,mobile,D-999515,2025-12-23T14:00:00,M-017,BAN
T-4345,CU-323,0.50,USD,US,web,D-999672,2025-12-23T14:02:00,M-023,WFC
T-7816,CU-067,0.50,USD,CO,mobile,D-999515,2025-12-23T14:02:00,M-040,BAN
T-2659,CU-842,4406.77,USD,CO,mobile,D-842,2025-12-23T14:04:00,M-050,BAN
T-1695,CU-248,434.86,USD,ES,web,D-248,2025-12-23T14:06:00,M-048,CABK
T-4346,CU-323,17384.36,USD,US,web,D-999672,2025-12-23T14:06:00,M-040,WFC
T-7817,CU-067,13562.84,USD,CO,mobile,D-999515,2025-12-23T14:06:00,M-020,BAN
T-1664,CU-385,3832.90,USD,US,mobile,D-385,2025-12-23T14:08:00,M-019,WFC
T-4894,CU-193,3242.67,USD,MX,mobile,D-193,2025-12-23T14:16:00,M-035,BAN
T-5079,CU-099,3363.84,USD,AR,web,D-099,2025-12-23T14:19:00,M-032,SAN
T-2894,CU-164,921.89,USD,MX,mobile,D-164,2025-12-23T14:20:00,M-021,BAN
T-7376,CU-439,5472.60,USD,AR,web,D-439,2025-12-23T14:20:00,M-022,GAL
T-3682,CU-803,5015.30,USD,ES,mobile,D-803,2025-12-23T14:24:00,M-001,CABK
T-2684,CU-863,2622.17,USD,AR,web,D-863,2025-12-23T14:25:00,M-014,BNA
T-6943,CU-189,1135.51,USD,ES,mobile,D-189,2025-12-23T14:31:00,M-011,CABK
T-1910,CU-702,1511.31,USD,US,mobile,D-702,2025-12-23T14:44:00,M-018,BAC
T-4598,CU-558,1078.88,USD,MX,mobile,D-558,2025-12-23T14:44:00,M-042,BAN
T-2726,CU-008,1628.01,PEN,PE,mobile,D-008,2025-12-23T14:47:00,M-019,BCP
T-5032,CU-699,759.31,USD,US,web,D-699,2025-12-23T14:48:00,M-025,WFC
T-5600,CU-707,2766.58,USD,AR,mobile,D-707,2025-12-23T14:54:00,M-018,GAL
T-4261,CU-658,334.13,USD,CO,web,D-658,2025-12-23T15:00:00,M-014,BOG
T-4814,CU-960,3895.56,USD,CO,web,D-960,2025-12-23T15:02:00,M-044,BAN
T-5111,CU-613,5155.82,USD,CO,web,D-613,2025-12-23T15:10:00,M-013,DAV
T-7994,CU-439,4663.98,USD,AR,web,D-439,2025-12-23T15:17:00,M-042,GAL
T-7818,CU-286,1014.39,PEN,PE,mobile,D-286,2025-12-23T15:18:00,M-025,BCP
T-1259,CU-368,2249.63,USD,US,web,D-368,2025-12-23T15:19:00,M-017,BAC
T-5511,CU-240,354.06,USD,ES,mobile,D-240,2025-12-23T15:23:00,M-009,CABK
T-5449,CU-779,3258.46,USD,CL,mobile,D-779,2025-12-23T15:24:00,M-021,BCI
T-1650,CU-567,3725.80,USD,CO,mobile,D-567,2025-12-23T15:24:00,M-026,BOG
T-3274,CU-841,2413.56,USD,AR,web,D-841,2025-12-23T15:30:00,M-032,GAL
T-5597,CU-064,5548.63,USD,CO,web,D-064,2025-12-23T15:36:00,M-014,BAN
T-6982,CU-377,3441.93,USD,AR,web,D-377,2025-12-23T15:42:00,M-044,GAL
T-1847,CU-338,3309.62,PEN,PE,web,D-338,2025-12-23T15:44:00,M-027,BCP
T-6446,CU-909,1551.97,USD,MX,web,D-909,2025-12-23T15:58:00,M-045,SAN
T-5395,CU-358,3580.70,USD,MX,mobile,D-358,2025-12-23T16:01:00,M-026,BAN
T-4364,CU-353,2174.80,USD,MX,mobile,D-353,2025-12-23T16:05:00,M-015,BAN
T-5392,CU-708,4839.10,USD,CL,mobile,D-708,2025-12-23T16:10:00,M-008,SAN
T-1763,CU-117,1034.46,USD,US,mobile,D-117,2025-12-23T16:10:00,M-013,JPM
T-6855,CU-815,510.87,USD,AR,mobile,D-815,2025-12-23T16:10:00,M-033,SAN
T-7760,CU-164,856.34,USD,MX,mobile,D-164,2025-12-23T16:18:00,M-010,BAN
T-5410,CU-686,5469.51,USD,US,mobile,D-686,2025-12-23T16:18:00,M-012,JPM
T-7290,CU-429,4617.74,USD,CL,mobile,D-429,2025-12-23T16:19:00,M-017,BCI
T-5140,CU-061,898.93,USD,MX,web,D-061,2025-12-23T16:22:00,M-011,BBVA
T-7478,CU-022,4211.55,USD,CO,mobile,D-022,2025-12-23T16:22:00,M-028,BOG
T-1374,CU-221,2790.56,USD,US,mobile,D-221,2025-12-23T16:27:00,M-044,WFC
T-3467,CU-139,1586.78,PEN,PE,mobile,D-139,2025-12-23T16:33:00,M-048,IBK
T-3453,CU-568,698.53,USD,CO,mobile,D-568,2025-12-23T16:38:00,M-021,BAN
T-7708,CU-328,4368.54,PEN,PE,mobile,D-328,2025-12-23T16:41:00,M-043,BCP
T-7692,CU-909,864.60,USD,MX,web,D-909,2025-12-23T16:42:00,M-024,SAN
T-6607,CU-673,773.81,USD,US,mobile,D-673,2025-12-23T16:42:00,M-019,JPM
T-5578,CU-259,1097.53,USD,US,mobile,D-259,2025-12-23T16:46:00,M-042,JPM
T-4054,CU-111,332.29,USD,MX,web,D-111,2025-12-23T16:48:00,M-008,SAN
T-3544,CU-687,664.08,USD,AR,web,D-687,2025-12-23T16:50:00,M-003,GAL
T-5028,CU-778,323.94,USD,US,web,D-778,2025-12-23T16:54:00,M-009,WFC
T-4276,CU-466,3265.56,USD,CL,web,D-466,2025-12-23T16:55:00,M-026,BCH
T-7465,CU-938,1322.98,USD,MX,mobile,D-938,2025-12-23T16:57:00,M-010,SAN
T-6458,CU-665,4673.82,USD,ES,web,D-665,2025-12-23T16:58:00,M-033,BBVA
T-5572,CU-872,3069.50,USD,CL,mobile,D-872,2025-12-23T16:58:00,M-008,BCH
T-3634,CU-998,2488.47,USD,CL,mobile,D-998,2025-12-23T16:59:00,M-036,BCH
T-1931,CU-763,2351.23,USD,ES,web,D-763,2025-12-23T17:01:00,M-002,CABK
T-5664,CU-965,4397.27,USD,MX,mobile,D-965,2025-12-23T17:01:00,M-030,SAN
T-7886,CU-981,397.45,USD,ES,web,D-981,2025-12-23T17:08:00,M-029,SAN
T-6082,CU-794,3038.64,USD,CL,mobile,D-794,2025-12-23T17:13:00,M-034,BCH
T-4436,CU-049,2353.25,USD,CL,mobile,D-049,2025-12-23T17:18:00,M-002,BCH
T-4488,CU-463,305.68,USD,MX,mobile,D-463,2025-12-23T17:24:00,M-008,BAN
T-6809,CU-149,2857.50,USD,US,mobile,D-149,2025-12-23T17:27:00,M-017,JPM
T-5245,CU-533,2394.26,USD,CL,web,D-533,2025-12-23T17:28:00,M-010,BCI
T-3045,CU-953,2834.95,USD,US,web,D-953,2025-12-23T17:30:00,M-050,BAC
T-4870,CU-543,5292.30,USD,CL,mobile,D-543,2025-12-23T17:31:00,M-017,BCI
T-2717,CU-299,3350.41,USD,MX,mobile,D-299,2025-12-23T17:32:00,M-031,BAN
T-2095,CU-774,2094.01,USD,US,web,D-774,2025-12-23T17:34:00,M-018,WFC
T-1941,CU-282,166.11,USD,AR,mobile,D-282,2025-12-23T17:38:00,M-009,BNA
T-4005,CU-794,2461.78,USD,CL,mobile,D-794,2025-12-23T17:41:00,M-004,BCH
T-2075,CU-048,3332.79,USD,MX,web,D-048,2025-12-23T17:42:00,M-045,SAN
T-3044,CU-796,4026.32,USD,MX,mobile,D-796,2025-12-23T17:43:00,M-023,SAN
T-2636,CU-924,2476.53,PEN,PE,mobile,D-924,2025-12-23T17:45:00,M-049,BCP
T-4441,CU-617,568.78,USD,ES,web,D-617,2025-12-23T17:49:00,M-025,BBVA
T-6359,CU-471,243.19,USD,CL,web,D-471,2025-12-23T18:02:00,M-026,BCI
T-6986,CU-561,2802.50,USD,CO,mobile,D-561,2025-12-23T18:02:00,M-035,BOG
T-2406,CU-052,1231.12,USD,ES,web,D-052,2025-12-23T18:13:00,M-013,BBVA
T-6714,CU-594,4418.09,USD,RU,web,D-999263,2025-12-23T18:20:00,M-030,BCP
T-6010,CU-335,1950.06,USD,ES,web,D-335,2025-12-23T18:22:00,M-015,SAN
T-1666,CU-475,2053.29,USD,MX,web,D-475,2025-12-23T18:26:00,M-046,BBVA
T-6313,CU-990,7007.34,USD,CL,web,D-990,2025-12-23T18:27:00,M-045,BCH
T-4362,CU-824,2067.30,USD,CO,web,D-824,2025-12-23T18:29:00,M-008,DAV
T-6220,CU-447,2146.39,USD,US,web,D-447,2025-12-23T18:30:00,M-030,WFC
T-6554,CU-587,2013.46,USD,CO,web,D-587,2025-12-23T18:31:00,M-045,DAV
T-4123,CU-292,2889.37,PEN,PE,mobile,D-292,2025-12-23T18:38:00,M-047,BCP
T-1333,CU-950,1446.04,USD,AR,mobile,D-950,2025-12-23T18:47:00,M-019,BNA
T-4269,CU-668,2822.10,USD,AR,mobile,D-668,2025-12-23T18:48:00,M-013,BNA
T-6051,CU-467,659.81,USD,AR,web,D-467,2025-12-23T18:49:00,M-027,BNA
T-3210,CU-595,3190.69,USD,AR,web,D-595,2025-12-23T18:53:00,M-046,SAN
T-4082,CU-626,556.01,USD,CO,mobile,D-626,2025-12-23T19:00:00,M-013,BOG
T-2852,CU-135,1146.48,PEN,PE,web,D-135,2025-12-23T19:00:00,M-999,IBK
T-3478,CU-615,4602.49,USD,US,mobile,D-615,2025-12-23T19:01:00,M-044,JPM
T-3534,CU-155,2957.25,USD,ES,mobile,D-155,2025-12-23T19:06:00,M-006,BBVA
T-4661,CU-936,1217.32,USD,US,mobile,D-936,2025-12-23T19:06:00,M-048,JPM
T-2538,CU-187,2133.34,USD,ES,web,D-187,2025-12-23T19:08:00,M-037,CABK
T-7993,CU-706,2968.28,USD,MX,web,D-706,2025-12-23T19:08:00,M-020,SAN
T-6866,CU-076,6489.40,USD,ES,web,D-076,2025-12-23T19:09:00,M-048,CABK
T-1490,CU-128,4594.05,USD,ES,web,D-128,2025-12-23T19:14:00,M-026,BBVA
T-4506,CU-345,672.55,USD,AR,mobile,D-345,2025-12-23T19:26:00,M-025,SAN
T-6588,CU-701,1730.52,USD,CL,web,D-701,2025-12-23T19:37:00,M-026,BCI
T-1979,CU-664,5317.83,USD,ES,web,D-664,2025-12-23T19:38:00,M-029,CABK
T-5278,CU-070,2949.34,USD,CO,web,D-070,2025-12-23T19:42:00,M-013,DAV
T-5447,CU-566,4776.57,USD,RU,mobile,D-999185,2025-12-23T19:44:00,M-001,BOG
T-1851,CU-200,2061.17,USD,AR,mobile,D-200,2025-12-23T19:46:00,M-032,GAL
T-2337,CU-591,983.45,USD,US,web,D-591,2025-12-23T19:51:00,M-038,WFC
T-6580,CU-752,5481.79,USD,US,web,D-752,2025-12-23T20:00:00,M-011,BAC
T-7470,CU-774,913.64,USD,US,web,D-774,2025-12-23T20:00:00,M-999,WFC
T-4606,CU-448,1592.91,USD,US,mobile,D-448,2025-12-23T20:04:00,M-003,JPM
T-7531,CU-566,7116.91,USD,CO,mobile,D-566,2025-12-23T20:05:00,M-040,BOG
T-7316,CU-007,1233.46,USD,CL,mobile,D-007,2025-12-23T20:11:00,M-017,SAN
T-1245,CU-967,688.75,USD,CL,web,D-967,2025-12-23T20:14:00,M-033,SAN
T-6511,CU-851,2165.57,USD,US,mobile,D-851,2025-12-23T20:25:00,M-013,JPM
T-4341,CU-258,2988.46,PEN,PE,mobile,D-258,2025-12-23T20:31:00,M-022,BCP
T-2881,CU-583,1893.63,USD,AR,web,D-583,2025-12-23T20:33:00,M-020,BNA
T-1715,CU-144,6298.56,USD,AR,mobile,D-144,2025-12-23T20:42:00,M-050,BNA
T-5370,CU-238,1303.10,USD,US,mobile,D-238,2025-12-23T20:45:00,M-020,WFC
T-7640,CU-897,2191.46,USD,MX,mobile,D-897,2025-12-23T20:48:00,M-035,BAN
T-6457,CU-358,14311.02,USD,MX,web,D-358,2025-12-23T21:00:00,M-030,BAN
T-1355,CU-004,613.02,USD,CL,mobile,D-004,2025-12-23T21:15:00,M-022,BCI
T-1587,CU-240,379.98,USD,ES,mobile,D-240,2025-12-23T21:16:00,M-026,CABK
T-7102,CU-516,653.27,PEN,PE,mobile,D-516,2025-12-23T21:26:00,M-017,IBK
T-5749,CU-258,5622.68,PEN,PE,mobile,D-258,2025-12-23T21:54:00,M-040,BCP
T-3155,CU-415,1953.28,USD,CO,web,D-415,2025-12-23T22:12:00,M-047,DAV
T-4553,CU-420,175.93,USD,MX,web,D-420,2025-12-23T22:17:00,M-046,BBVA
T-1680,CU-822,5897.67,USD,CO,mobile,D-822,2025-12-23T22:28:00,M-047,BOG
T-2202,CU-959,2538.60,USD,ES,web,D-959,2025-12-23T22:29:00,M-047,CABK
T-1933,CU-999,4971.81,USD,CO,mobile,D-999,2025-12-23T22:36:00,M-049,BAN
T-4616,CU-773,16869.23,USD,MX,web,D-773,2025-12-23T23:27:00,M-041,BAN
T-4312,CU-586,3856.67,USD,MX,web,D-586,2025-12-24T02:21:00,M-003,BBVA
T-1192,CU-620,5217.98,USD,US,mobile,D-620,2025-12-24T03:03:00,M-030,BAC
T-6346,CU-535,20122.71,USD,AR,web,D-535,2025-12-24T03:51:00,M-017,GAL
T-5956,CU-298,11203.16,USD,CL,mobile,D-298,2025-12-24T04:33:00,M-036,BCH
T-6467,CU-521,328.32,USD,CL,mobile,D-521,2025-12-24T06:39:00,M-012,SAN
T-6728,CU-065,5197.60,USD,CL,web,D-065,2025-12-24T06:46:00,M-045,SAN
T-7484,CU-828,5708.38,USD,CL,web,D-828,2025-12-24T07:04:00,M-013,BCH
T-6778,CU-531,2815.26,USD,CL,web,D-531,2025-12-24T07:15:00,M-017,BCI
T-1274,CU-873,2257.15,USD,ES,web,D-873,2025-12-24T07:33:00,M-009,CABK
T-5888,CU-410,5525.53,USD,US,mobile,D-410,2025-12-24T08:00:00,M-045,JPM
T-1472,CU-732,1323.06,USD,CO,web,D-732,2025-12-24T08:01:00,M-030,BOG
T-5960,CU-474,823.89,USD,CL,web,D-474,2025-12-24T08:04:00,M-042,BCI
T-5654,CU-244,3885.34,USD,US,mobile,D-244,2025-12-24T08:17:00,M-003,BAC
T-4924,CU-185,3120.69,USD,CO,mobile,D-185,2025-12-24T08:23:00,M-049,DAV
T-3776,CU-035,4294.61,USD,ES,web,D-035,2025-12-24T08:23:00,M-050,CABK
T-4720,CU-359,4453.61,USD,MX,web,D-359,2025-12-24T08:52:00,M-034,SAN
T-2832,CU-337,3377.07,USD,US,mobile,D-337,2025-12-24T08:54:00,M-005,BAC
T-3179,CU-646,2479.70,USD,AR,web,D-646,2025-12-24T09:00:00,M-037,GAL
T-5955,CU-718,3294.56,USD,CO,web,D-718,2025-12-24T09:16:00,M-018,BAN
T-7210,CU-292,1816.13,PEN,PE,mobile,D-292,2025-12-24T09:19:00,M-014,BCP
T-1938,CU-620,1267.41,USD,US,mobile,D-620,2025-12-24T09:23:00,M-026,BAC
T-2535,CU-176,1798.66,USD,AR,mobile,D-176,2025-12-24T09:28:00,M-029,SAN
T-4795,CU-032,3186.79,USD,ES,web,D-032,2025-12-24T09:36:00,M-038,BBVA
T-5235,CU-984,1118.99,PEN,PE,mobile,D-984,2025-12-24T09:52:00,M-036,BBVA
T-3736,CU-711,3970.70,USD,MX,mobile,D-711,2025-12-24T09:55:00,M-046,BAN
T-3617,CU-280,3150.67,USD,MX,web,D-280,2025-12-24T09:55:00,M-018,BAN
T-4134,CU-693,4188.85,PEN,PE,web,D-693,2025-12-24T10:00:00,M-046,SAN
T-1459,CU-016,3490.38,USD,AR,mobile,D-016,2025-12-24T10:14:00,M-039,SAN
T-6357,CU-808,2793.00,USD,AR,mobile,D-808,2025-12-24T10:14:00,M-006,GAL
T-1409,CU-688,1288.66,USD,US,web,D-688,2025-12-24T10:25:00,M-047,WFC
T-2159,CU-211,3531.54,USD,CL,mobile,D-211,2025-12-24T10:32:00,M-032,BCH
T-4468,CU-843,2725.05,USD,ES,web,D-843,2025-12-24T10:33:00,M-004,CABK
T-1232,CU-731,3066.56,USD,CO,mobile,D-731,2025-12-24T10:37:00,M-007,BOG
T-4670,CU-016,3236.94,USD,AR,mobile,D-016,2025-12-24T10:39:00,M-004,SAN
T-1311,CU-513,2430.10,USD,US,web,D-513,2025-12-24T10:52:00,M-043,WFC
T-1836,CU-463,275.84,USD,MX,mobile,D-463,2025-12-24T10:54:00,M-012,BAN
T-3180,CU-646,2479.70,USD,AR,web,D-646,2025-12-24T11:00:00,M-037,GAL
T-5674,CU-994,1538.69,USD,US,mobile,D-994,2025-12-24T11:00:00,M-999,JPM
T-7357,CU-976,3495.61,USD,ES,web,D-976,2025-12-24T11:07:00,M-034,BBVA
T-6546,CU-671,2200.76,PEN,PE,web,D-671,2025-12-24T11:11:00,M-005,IBK
T-6399,CU-239,2439.73,PEN,PE,web,D-239,2025-12-24T11:14:00,M-011,BCP
T-5116,CU-635,3768.23,USD,MX,web,D-635,2025-12-24T11:23:00,M-014,SAN
T-3858,CU-453,1641.50,USD,CO,mobile,D-453,2025-12-24T11:24:00,M-031,DAV
T-7506,CU-005,2294.38,USD,ES,web,D-005,2025-12-24T11:24:00,M-027,SAN
T-3792,CU-384,2267.16,PEN,PE,web,D-384,2025-12-24T11:28:00,M-046,IBK
T-3762,CU-409,4553.86,PEN,PE,web,D-409,2025-12-24T11:29:00,M-005,IBK
T-4135,CU-693,4188.85,USD,ES,web,D-693,2025-12-24T11:30:00,M-016,SAN
T-2062,CU-033,3263.27,USD,AR,mobile,D-033,2025-12-24T11:43:00,M-031,GAL
T-1685,CU-726,68.81,USD,ES,web,D-726,2025-12-24T11:45:00,M-047,CABK
T-2831,CU-779,4738.68,USD,CL,mobile,D-779,2025-12-24T11:45:00,M-048,BCI
T-6430,CU-577,487.12,USD,US,web,D-577,2025-12-24T11:46:00,M-006,JPM
T-7564,CU-597,724.33,PEN,PE,mobile,D-597,2025-12-24T11:56:00,M-037,BBVA
T-2370,CU-136,4938.94,USD,CO,web,D-136,2025-12-24T11:56:00,M-049,BAN
T-3874,CU-940,2354.55,USD,RU,mobile,D-999754,2025-12-24T11:58:00,M-006,BCI
T-2648,CU-936,1334.56,USD,US,mobile,D-936,2025-12-24T12:00:00,M-011,JPM
T-7424,CU-008,722.65,PEN,PE,mobile,D-008,2025-12-24T12:01:00,M-020,BCP
T-1412,CU-233,261.71,USD,MX,web,D-233,2025-12-24T12:01:00,M-022,SAN
T-7365,CU-162,1967.16,USD,ES,mobile,D-162,2025-12-24T12:01:00,M-018,CABK
T-5768,CU-935,702.21,USD,CO,mobile,D-935,2025-12-24T12:01:00,M-050,BOG
T-3379,CU-422,519.85,USD,MX,web,D-422,2025-12-24T12:01:00,M-033,BAN
T-3380,CU-422,648.47,USD,MX,web,D-422,2025-12-24T12:02:00,M-033,BAN
T-1413,CU-233,217.78,USD,MX,web,D-233,2025-12-24T12:02:00,M-022,SAN
T-2411,CU-408,248.43,USD,US,mobile,D-408,2025-12-24T12:02:00,M-042,JPM
T-7425,CU-008,610.85,PEN,PE,mobile,D-008,2025-12-24T12:02:00,M-020,BCP
T-7366,CU-162,1592.99,USD,ES,mobile,D-162,2025-12-24T12:02:00,M-018,CABK
T-5769,CU-935,834.20,USD,CO,mobile,D-935,2025-12-24T12:02:00,M-050,BOG
T-7426,CU-008,804.80,PEN,PE,mobile,D-008,2025-12-24T12:03:00,M-020,BCP
T-1414,CU-233,470.73,USD,MX,web,D-233,2025-12-24T12:03:00,M-022,SAN
T-7367,CU-162,774.73,USD,ES,mobile,D-162,2025-12-24T12:03:00,M-018,CABK
T-5770,CU-935,438.05,USD,CO,mobile,D-935,2025-12-24T12:03:00,M-050,BOG
T-3381,CU-422,397.19,USD,MX,web,D-422,2025-12-24T12:03:00,M-033,BAN
T-5771,CU-935,758.23,USD,CO,mobile,D-935,2025-12-24T12:04:00,M-050,BOG
T-7427,CU-008,595.31,PEN,PE,mobile,D-008,2025-12-24T12:04:00,M-020,BCP
T-7368,CU-162,1471.20,USD,ES,mobile,D-162,2025-12-24T12:04:00,M-018,CABK
T-1415,CU-233,589.42,USD,MX,web,D-233,2025-12-24T12:04:00,M-022,SAN
T-3382,CU-422,472.55,USD,MX,web,D-422,2025-12-24T12:04:00,M-033,BAN
T-6716,CU-380,4169.07,USD,CO,web,D-380,2025-12-24T12:04:00,M-050,DAV
T-3086,CU-947,6483.04,USD,ES,mobile,D-947,2025-12-24T12:07:00,M-050,SAN
T-1425,CU-391,1634.78,PEN,PE,mobile,D-391,2025-12-24T12:10:00,M-027,IBK
T-4974,CU-832,5339.66,USD,US,web,D-832,2025-12-24T12:17:00,M-013,BAC
T-6204,CU-363,5628.03,USD,AR,web,D-363,2025-12-24T12:19:00,M-015,SAN
T-3291,CU-368,1417.34,USD,US,web,D-368,2025-12-24T12:20:00,M-026,BAC
T-4045,CU-532,748.92,USD,US,web,D-532,2025-12-24T12:25:00,M-050,WFC
T-5434,CU-351,4089.89,USD,MX,web,D-351,2025-12-24T12:29:00,M-030,BAN
T-2041,CU-588,4672.48,USD,US,mobile,D-588,2025-12-24T12:29:00,M-046,BAC
T-3112,CU-277,2159.20,USD,AR,mobile,D-277,2025-12-24T12:32:00,M-048,SAN
T-7234,CU-225,1438.11,USD,MX,mobile,D-225,2025-12-24T12:36:00,M-050,BAN
T-4335,CU-548,2662.86,USD,CO,mobile,D-548,2025-12-24T12:36:00,M-024,DAV
T-7485,CU-228,2077.64,USD,US,web,D-228,2025-12-24T12:42:00,M-004,JPM
T-3806,CU-917,2417.41,USD,CO,mobile,D-917,2025-12-24T12:47:00,M-044,DAV
T-2199,CU-190,2463.08,USD,AR,mobile,D-190,2025-12-24T12:54:00,M-020,BNA
T-6417,CU-259,947.60,USD,US,mobile,D-259,2025-12-24T12:58:00,M-026,JPM
T-3181,CU-646,2479.70,USD,AR,web,D-646,2025-12-24T13:00:00,M-037,GAL
T-4858,CU-690,4880.77,PEN,PE,web,D-690,2025-12-24T13:12:00,M-001,BCP
